"Y" "X1" "X2" "X3" "X4" "X5" "X6" "Lat" "Longi"
"100" 11.26318123 11 14 3 1 0 0.067046886 38.026932 -121.290208
"101" 11.74324322 18 16 3 0 1 0.006249673 38.035736 -121.358528
"102" 11.42900023 10.99 47 3 1 1 0.013594734 37.972192 -121.326664
"103" 11.82224671 18.09 5 3 1 1 0.001470874 38.035256 -121.3666
"104" 11.57590026 12.65 73 2 0 0 0.026514261 37.962356 -121.309136
"105" 11.28978191 10.7 57 2 0 0 0.049499403 37.979704 -121.29112
"106" 11.91839057 18.6 25 3 0 0 0.00524257 37.963212 -121.343408
"107" 11.27720313 13.7 72 2 0 1 0.057826151 37.966656 -121.277288
"108" 11.6784399 12.93 9 3 1 1 0.062547875 38.015644 -121.290752
"109" 12.01370075 22.5 79 4 0 1 0.032307612 37.960856 -121.302376
"110" 11.72803684 13.15 47 3 1 1 0.027391351 38.025068 -121.331896
"111" 11.6784399 11.81 58 2 0 1 0.017600316 37.963348 -121.31904
"112" 11.6483301 16.06 91 3 0 1 0.039491036 37.96422 -121.295968
"113" 11.60823564 16.13 56 3 1 0 0.018927865 37.973476 -121.321448
"114" 11.73606902 16.53 51 3 0 0 0.020773675 37.978232 -121.321272
"115" 11.62267633 15.94 89 3 1 1 0.02870921 37.963548 -121.30724
"116" 11.77528973 18.49 20 4 1 0 0.026153742 38.039816 -121.338792
"117" 11.84222921 16.08 37 4 0 1 0.046117506 37.999564 -121.30224
"118" 11.66992921 11.34 74 2 0 1 0.031695722 37.961856 -121.303408
"119" 12.01370075 22.77 21 4 0 1 0.019790816 37.994484 -121.328464
"120" 11.607781 13.6 5 3 1 0 0.061113625 37.995772 -121.284776
"121" 11.33857208 12.66 30 3 1 1 0.051087565 38.017816 -121.303824
"122" 11.38452375 8.98 47 2 1 0 0.019849684 38.005744 -121.332656
"123" 11.58988651 10.34 51 2 0 0 0.034080276 37.972836 -121.305008
"124" 11.75587164 15.52 20 3 1 0 0.013792754 38.0351 -121.350224
"125" 11.9511804 19.08 45 3 1 0 0.000857157 37.963976 -121.337176
"126" 11.8277362 16.74 73 3 1 0 0.038832417 37.979124 -121.302304
"127" 11.31447453 12.73 47 2 1 0 0.017299837 38.003548 -121.334552
"128" 11.58058411 17.45 53 4 1 0 0.022608448 37.972816 -121.317264
"129" 11.66134547 12 81 2 0 1 0.033671337 37.970176 -121.30444
"130" 11.58058411 11.13 40 3 0 1 0.05076736 38.007468 -121.300256
"131" 11.32659589 11.6 58 3 0 0 0.06458322 37.974784 -121.273136
"132" 11.28978191 13.59 47 3 1 0 0.040700711 37.97556 -121.29896
"133" 11.68266824 14 9 4 0 1 0.059752072 38.013472 -121.29292
"134" 11.97665948 15 39 3 0 0 0.01996473 38.01928 -121.337648
"135" 11.50287513 15 34 3 0 0 0.040449961 38.0271 -121.318704
"136" 11.97003381 20 9 4 0 0 0.061476248 38.01058 -121.289984
"137" 11.41861479 11 48 2 0 0 0.042878382 37.987352 -121.301088
